date,price,MACD,RSI,BVOL_Index,BB_upper,BB_lower,EMA_20,EMA_50,SMA
2018-07-31,7780.44,260.44,66.16,0.62,8912.66,-7449.99,6947.76,6714.41,7810.37
2018-07-30,8180.48,324.52,79.59,0.63,8907.35,-7380.71,7065.16,6771.9,7741.12
2018-07-29,8218.46,374.06,81.19,0.59,8834.91,-7288.18,7175.0,6828.63,7619.73
2018-07-28,8192.15,406.5,81.26,0.6,8714.38,-7214.34,7271.87,6882.1,7490.24
2018-07-27,8165.01,425.13,81.24,0.61,8581.65,-7143.43,7356.93,6932.41,7359.97
2018-07-26,7951.58,417.85,75.0,0.64,8437.45,-7078.03,7413.56,6972.38,7230.89
2018-07-25,8181.39,425.72,81.44,0.64,8319.74,-7014.12,7486.69,7019.79,7127.1
2018-07-24,8424.27,446.41,77.84,0.63,8129.64,-6937.01,7575.98,7074.87,7003.67
2018-07-23,7711.11,400.64,69.94,0.62,7818.21,-6845.67,7588.85,7099.82,6891.5
2018-07-22,7418.49,336.87,62.91,0.55,7677.94,-6786.6,7572.63,7112.31,6829.02
2018-07-21,7419.29,283.14,65.89,0.54,7588.92,-6746.38,7558.02,7124.35,6791.58
2018-07-20,7354.13,232.61,65.13,0.66,7488.86,-6694.71,7538.61,7133.36,6741.86
2018-07-19,7466.86,199.37,69.37,0.66,7387.08,-6647.2,7531.77,7146.44,6694.19
2018-07-18,7370.78,163.39,68.94,0.66,7239.22,-6584.77,7516.44,7155.24,6636.24
2018-07-17,7321.04,129.37,66.29,0.66,7122.39,-6511.41,7497.83,7161.74,6580.16
2018-07-16,6741.75,55.03,59.93,0.66,6950.67,-6453.21,7425.82,7145.27,6533.04
2018-07-15,6359.64,-34.32,48.78,0.6,6923.53,-6420.81,7324.28,7114.46,6509.31
2018-07-14,6276.12,-110.6,51.84,0.57,6923.24,-6415.29,7224.46,7081.59,6512.27
2018-07-13,6238.05,-172.14,58.7,0.58,6926.05,-6410.14,7130.51,7048.51,6508.41
2018-07-12,6228.81,-219.13,51.35,0.6,6928.64,-6406.36,7044.64,7016.36,6486.1
2018-07-11,6394.71,-240.21,57.38,0.62,6935.61,-6399.11,6982.74,6991.98,6481.32
2018-07-10,6329.95,-259.16,51.12,0.63,6972.34,-6415.86,6920.57,6966.02,6461.26
2018-07-09,6741.75,-238.2,65.51,0.63,7015.6,-6438.19,6903.54,6957.23,6455.87
2018-07-08,6773.88,-216.5,66.73,0.7,7020.26,-6439.6,6891.19,6950.04,6417.97
2018-07-07,6856.93,-190.41,71.73,0.7,7013.81,-6437.64,6887.93,6946.38,6377.21
2018-07-06,6673.5,-182.43,48.82,0.7,6962.36,-6419.76,6867.51,6935.68,6325.66
2018-07-05,6639.14,-176.84,47.05,0.69,6946.77,-6413.59,6845.76,6924.05,6329.41
2018-07-04,6597.55,-173.76,46.27,0.69,6927.54,-6404.47,6822.12,6911.25,6338.57
2018-07-03,6529.59,-174.79,45.21,0.69,6938.59,-6408.36,6794.26,6896.28,6350.06
2018-07-02,6614.18,-166.86,52.79,0.69,6927.04,-6399.37,6777.11,6885.22,6363.74
2018-07-01,6385.82,-176.96,46.2,0.7,6922.9,-6397.78,6739.84,6865.64,6356.08
2018-06-30,6404.0,-181.4,49.16,0.68,6996.06,-6423.84,6707.86,6847.53,6367.04
2018-06-29,6218.3,-197.63,40.63,0.69,7037.44,-6442.94,6661.23,6822.86,6370.55
2018-06-28,5903.44,-233.21,39.94,0.68,7266.47,-6508.62,6589.06,6786.8,6401.02
2018-06-27,6157.13,-238.19,40.78,0.64,7448.15,-6594.69,6547.93,6762.11,6430.78
2018-06-26,6093.67,-244.45,33.81,0.66,7625.15,-6670.75,6504.66,6735.89,6459.13
2018-06-25,6249.18,-234.15,39.41,0.66,7758.06,-6748.77,6480.33,6716.81,6513.34
2018-06-24,6173.23,-229.48,28.6,0.66,7871.96,-6817.99,6451.08,6695.49,6549.13
2018-06-23,6162.48,-224.06,27.67,0.66,7936.96,-6885.06,6423.6,6674.59,6639.72
2018-06-22,6083.69,-223.54,24.93,0.66,8020.25,-6962.95,6391.23,6651.42,6737.21
2018-06-21,6729.74,-169.06,32.23,0.65,8054.35,-7040.93,6423.46,6654.49,6843.52
2018-06-20,6776.55,-120.7,33.4,0.6,8107.4,-7081.52,6457.09,6659.27,6905.13
2018-06-19,6769.94,-81.98,36.24,0.61,8148.56,-7117.4,6486.89,6663.61,6962.28
2018-06-18,6734.82,-53.5,33.22,0.61,8174.51,-7149.23,6510.5,6666.41,7011.92
2018-06-17,6499.27,-49.37,28.81,0.63,8201.66,-7186.12,6509.43,6659.85,7077.61
2018-06-16,6550.16,-41.51,32.19,0.61,8181.42,-7217.95,6513.31,6655.55,7153.89
2018-06-15,6456.58,-42.35,30.67,0.61,8171.05,-7258.86,6507.91,6647.75,7219.98
2018-06-14,6675.35,-25.07,36.44,0.62,8134.52,-7303.82,6523.85,6648.83,7289.15
2018-06-13,6349.9,-37.21,25.6,0.61,8122.93,-7344.06,6507.29,6637.11,7337.89
2018-06-12,6582.36,-27.75,38.19,0.57,8034.35,-7405.93,6514.44,6634.96,7412.74
2018-06-11,6906.92,5.87,40.34,0.57,7951.65,-7454.71,6551.82,6645.63,7449.65
2018-06-10,6786.02,22.5,36.25,0.56,8004.18,-7511.45,6574.12,6651.13,7480.4
2018-06-09,7531.98,94.77,51.39,0.56,8119.71,-7593.1,6665.35,6685.67,7518.39
2018-06-08,7624.92,157.74,51.03,0.49,8308.98,-7642.16,6756.73,6722.51,7514.94
2018-06-07,7678.24,209.52,53.84,0.5,8392.7,-7673.27,6844.5,6759.99,7512.43
2018-06-06,7653.98,245.77,40.59,0.5,8466.35,-7701.91,6921.59,6795.05,7504.4
2018-06-05,7633.76,269.76,33.95,0.5,8507.68,-7723.93,6989.42,6827.94,7530.26
2018-06-04,7514.47,275.96,28.85,0.51,8594.0,-7760.68,7039.42,6854.86,7582.6
2018-06-03,7720.25,294.09,39.36,0.5,8699.04,-7810.48,7104.26,6888.8,7649.19
2018-06-02,7643.45,298.82,37.39,0.5,8835.14,-7860.3,7155.61,6918.39,7684.32
2018-06-01,7541.45,290.98,38.69,0.5,8956.03,-7914.33,7192.36,6942.82,7724.82
2018-05-31,7494.17,277.75,33.68,0.54,9020.58,-7962.5,7221.1,6964.45,7761.68
2018-05-30,7406.52,257.23,29.55,0.54,9064.48,-8009.87,7238.76,6981.78,7819.99
2018-05-29,7472.59,243.49,28.79,0.54,9201.9,-8091.74,7261.03,7001.03,7893.58
2018-05-28,7135.99,203.1,18.33,0.54,9382.67,-8184.37,7249.12,7006.32,7976.53
2018-05-27,7368.22,187.66,27.33,0.51,9468.49,-8289.31,7260.47,7020.51,8082.39
2018-05-26,7355.88,172.45,28.65,0.53,9579.84,-8389.55,7269.55,7033.67,8158.17
2018-05-25,7480.14,168.47,24.16,0.53,9718.27,-8504.49,7289.61,7051.17,8230.54
2018-05-24,7587.34,171.99,22.96,0.57,9879.81,-8623.39,7317.96,7072.2,8334.79
2018-05-23,7557.82,170.43,24.07,0.64,9974.04,-8729.06,7340.81,7091.24,8450.65
2018-05-22,8041.78,205.88,26.96,0.71,10033.21,-8838.37,7407.57,7128.52,8562.45
2018-05-21,8418.99,261.39,28.07,0.69,10043.64,-8898.07,7503.89,7179.13,8651.2
2018-05-20,8513.25,309.43,27.6,0.67,10059.63,-8933.07,7600.02,7231.45,8733.59
2018-05-19,8247.18,322.31,24.29,0.67,10085.84,-8969.44,7661.66,7271.28,8823.25
2018-05-18,8250.97,329.03,24.28,0.7,10107.22,-9028.03,7717.78,7309.7,8920.15
2018-05-17,8094.32,318.05,32.05,0.7,10105.87,-9082.91,7753.64,7340.47,9019.68
2018-05-16,8368.83,327.72,37.61,0.71,10040.92,-9127.55,7812.23,7380.79,9095.78
2018-05-15,8510.38,342.86,37.79,0.7,10015.37,-9173.18,7878.72,7425.09,9145.8
2018-05-14,8716.79,367.27,38.34,0.71,9988.81,-9189.95,7958.54,7475.75,9194.47
2018-05-13,8723.94,382.79,40.18,0.72,10035.95,-9238.98,8031.43,7524.7,9241.29
2018-05-12,8504.89,373.11,42.6,0.72,10023.18,-9249.33,8076.52,7563.13,9282.93
2018-05-11,8441.49,356.21,37.32,0.71,9987.59,-9264.21,8111.28,7597.58,9315.07
2018-05-10,9043.94,386.98,52.67,0.83,9925.05,-9286.91,8200.11,7654.3,9371.07
2018-05-09,9325.18,429.1,45.27,0.78,9936.81,-9277.01,8307.26,7719.82,9357.86
2018-05-08,9234.82,450.01,53.23,0.77,10017.28,-9225.47,8395.6,7779.24,9382.68
2018-05-07,9373.01,472.29,56.04,0.79,10095.11,-9171.9,8488.68,7841.74,9362.42
2018-05-06,9654.8,506.83,58.55,0.78,10175.61,-9098.35,8599.74,7912.84,9324.38
2018-05-05,9858.15,544.35,62.23,0.78,10156.99,-9018.54,8719.59,7989.12,9273.77
2018-05-04,9700.76,554.98,65.34,0.78,10048.03,-8942.09,8813.04,8056.25,9206.28
2018-05-03,9743.86,560.43,67.23,0.78,9980.34,-8856.36,8901.69,8122.43,9112.52
2018-05-02,9235.92,517.79,65.18,0.85,9884.57,-8763.97,8933.52,8166.09,9007.15
2018-05-01,9119.01,469.15,61.78,0.85,9858.9,-8696.64,8951.18,8203.46,8918.23
2018-04-30,9240.55,435.4,59.73,0.85,9965.13,-8589.1,8978.74,8244.13,8847.54
2018-04-29,9419.08,418.23,65.07,0.86,10015.14,-8468.81,9020.68,8290.21,8786.78
2018-04-28,9348.48,394.38,65.38,0.85,9989.95,-8336.39,9051.9,8331.71,8691.26
2018-04-27,8987.05,342.37,62.07,0.87,9900.79,-8220.15,9045.72,8357.41,8594.42
2018-04-26,9281.51,321.21,73.05,0.94,9853.06,-8116.35,9068.18,8393.65,8521.24
2018-04-25,8845.74,266.21,70.18,0.94,9749.83,-7984.09,9046.99,8411.38,8367.02
2018-04-24,9697.5,288.03,87.08,0.94,9673.31,-7882.38,9108.95,8461.82,8232.96
2018-04-23,8930.88,240.69,77.68,0.89,9368.52,-7740.19,9091.99,8480.21,8037.84
2018-04-22,8802.46,190.61,77.35,0.85,9198.47,-7666.45,9064.41,8492.85,7910.68
2018-04-21,8895.58,156.63,81.23,0.85,9035.08,-7580.52,9048.33,8508.64,7784.59
2018-04-20,8845.83,124.26,77.42,0.85,8827.59,-7477.95,9029.05,8521.86,7633.97
2018-04-19,8294.31,53.48,72.35,0.85,8586.11,-7384.34,8959.07,8512.94,7498.35
2018-04-18,8163.42,-13.02,59.76,0.82,8454.56,-7314.15,8883.3,8499.23,7402.32
2018-04-17,7902.09,-85.83,60.53,0.83,8333.3,-7264.26,8789.85,8475.82,7355.17
2018-04-16,8058.67,-129.4,65.22,0.84,8342.74,-7266.88,8720.21,8459.46,7300.61
2018-04-15,8329.11,-140.48,68.25,0.85,8300.79,-7255.6,8682.96,8454.35,7219.65
2018-04-14,7986.24,-174.92,65.72,0.86,8270.0,-7249.62,8616.61,8435.99,7129.28
2018-04-13,7895.96,-207.11,59.92,0.84,8393.64,-7275.09,8547.98,8414.81,7056.23
2018-04-12,7889.25,-230.51,50.06,0.84,8567.59,-7313.7,8485.24,8394.2,7007.55
2018-04-11,6968.32,-319.67,38.38,0.92,8780.41,-7363.22,8340.77,8338.28,7011.89
2018-04-10,6834.76,-396.54,32.51,0.79,8979.42,-7451.23,8197.34,8279.32,7069.54
2018-04-09,6770.73,-457.36,28.99,0.79,9189.7,-7555.95,8061.47,8220.16,7161.19
2018-04-08,7023.52,-479.63,29.85,0.85,9359.84,-7663.09,7962.62,8173.23,7276.19
2018-04-07,6911.09,-500.58,26.66,0.86,9464.71,-7743.45,7862.48,8123.74,7385.83
2018-04-06,6636.32,-533.21,23.94,0.85,9496.47,-7809.08,7745.7,8065.41,7517.06
2018-04-05,6811.47,-538.72,23.85,0.85,9467.76,-7873.1,7656.72,8016.23,7656.54
2018-04-04,6853.84,-533.53,24.14,0.88,9474.8,-7949.45,7580.26,7970.65,7797.73
2018-04-03,7456.11,-475.33,34.66,0.9,9463.3,-8021.8,7568.44,7950.47,7935.04
2018-04-02,7083.8,-454.02,35.09,0.87,9482.54,-8062.48,7522.28,7916.49,8013.34
2018-04-01,6844.23,-451.26,35.82,0.84,9595.6,-8168.04,7457.7,7874.44,8089.33
2018-03-31,6973.53,-433.63,33.46,0.84,9641.35,-8286.08,7411.59,7839.11,8160.84
2018-03-30,6890.52,-421.51,32.44,0.84,9740.86,-8416.34,7361.97,7801.91,8251.83
2018-03-29,7165.7,-385.26,34.96,0.87,9640.15,-8515.11,7343.27,7776.96,8345.85
2018-03-28,7954.48,-289.54,34.44,0.87,9611.18,-8623.7,7401.48,7783.92,8419.46
2018-03-27,7833.04,-220.93,31.88,0.82,9687.81,-8695.73,7442.58,7785.85,8502.15
2018-03-26,8209.4,-134.64,31.96,0.86,9860.25,-8802.36,7515.61,7802.46,8593.62
2018-03-25,8495.78,-42.66,45.51,0.85,10272.1,-8930.88,7608.96,7829.64,8684.9
2018-03-24,8668.12,43.65,42.51,0.86,10853.74,-9084.76,7709.84,7862.53,8709.59
2018-03-23,8879.62,127.64,44.3,0.86,11288.17,-9226.98,7821.24,7902.41,8754.21
2018-03-22,8728.47,179.93,37.06,0.89,11644.25,-9357.48,7907.65,7934.81,8788.57
2018-03-21,8929.28,234.87,33.0,0.91,11866.36,-9475.38,8004.94,7973.81,8871.05
2018-03-20,8913.47,273.97,28.85,0.91,12040.07,-9576.47,8091.47,8010.66,8994.42
2018-03-19,8630.65,278.93,26.34,0.94,12119.63,-9650.69,8142.82,8034.97,9171.74
2018-03-18,8223.68,247.17,21.22,0.94,12219.92,-9755.44,8150.52,8042.37,9363.87
2018-03-17,7916.88,194.99,22.1,0.97,12231.14,-9862.59,8128.27,8037.45,9581.61
2018-03-16,8338.35,185.51,25.94,0.96,12138.39,-9949.98,8148.28,8049.25,9792.91
2018-03-15,8300.86,172.98,32.36,0.99,12078.8,-10023.72,8162.81,8059.12,9967.09
2018-03-14,8269.81,158.72,29.95,1.05,12013.85,-10123.73,8173.0,8067.38,10106.89
2018-03-13,9194.85,219.52,39.65,1.06,11889.85,-10210.49,8270.32,8111.59,10270.61
2018-03-12,9205.12,265.48,46.18,1.04,11906.39,-10285.26,8359.35,8154.48,10348.73
2018-03-11,9578.63,328.26,48.55,1.06,12006.06,-10395.19,8475.47,8210.32,10379.37
2018-03-10,8866.0,316.85,37.62,1.05,12080.97,-10477.53,8512.66,8236.04,10395.0
2018-03-09,9337.55,341.92,44.14,1.04,11974.45,-10561.82,8591.22,8279.23,10490.68
2018-03-08,9395.01,362.25,39.54,1.05,11958.52,-10650.57,8667.78,8322.99,10535.17
2018-03-07,9965.57,419.57,38.57,1.06,11879.1,-10692.52,8791.37,8387.41,10621.53
2018-03-06,10779.9,524.65,45.73,1.09,11866.42,-10702.56,8980.76,8481.23,10717.41
2018-03-05,11573.3,664.29,58.92,1.23,11920.13,-10638.3,9227.67,8602.49,10747.1
2018-03-04,11512.6,761.29,53.21,1.26,11986.88,-10489.55,9445.28,8716.61,10679.0
2018-03-03,11489.7,826.78,59.02,1.26,11930.46,-10360.25,9639.99,8825.36,10652.34
2018-03-02,11086.4,836.49,56.86,1.27,11960.13,-10192.26,9777.74,8914.03,10568.62
2018-03-01,10951.0,823.77,60.2,1.33,11916.27,-10069.03,9889.48,8993.91,10507.29
2018-02-28,10397.9,760.3,61.56,1.33,11847.9,-9958.33,9937.9,9048.97,10410.2
2018-02-27,10725.6,728.04,61.9,1.38,11872.9,-9851.72,10012.92,9114.72,10290.22
2018-02-26,10366.7,665.84,64.07,1.38,11903.37,-9696.5,10046.61,9163.81,10170.29
2018-02-25,9664.73,553.53,56.54,1.38,11910.7,-9565.87,10010.24,9183.46,10021.17
2018-02-24,9813.07,471.05,56.59,1.36,12048.35,-9430.39,9991.46,9208.15,9951.65
2018-02-23,10301.1,440.0,63.11,1.36,12014.06,-9353.59,10020.95,9251.01,9879.91
2018-02-22,10005.0,387.04,64.17,1.35,11920.73,-9297.28,10019.43,9280.58,9744.21
2018-02-21,10690.4,395.81,68.77,1.35,11847.85,-9238.57,10083.34,9335.86,9585.3
2018-02-20,11403.7,455.07,78.9,1.33,11680.76,-9162.58,10209.08,9416.96,9389.54
2018-02-19,11225.3,482.08,66.85,1.33,11449.72,-9103.45,10305.87,9487.87,9092.97
2018-02-18,10551.8,444.03,57.31,1.38,11228.25,-9047.5,10329.29,9529.59,8896.42
2018-02-17,11112.7,453.89,63.16,1.41,11395.18,-9084.73,10403.9,9591.68,8804.63
2018-02-16,10233.9,386.35,56.42,1.4,11568.74,-9118.41,10387.71,9616.86,8652.5
2018-02-15,10166.4,323.64,49.98,1.37,11798.33,-9178.75,10366.63,9638.41,8581.61
2018-02-14,9494.63,217.24,46.92,1.38,11964.35,-9229.0,10283.58,9632.77,8585.26
2018-02-13,8598.31,59.89,34.98,1.49,12198.63,-9317.24,10123.08,9592.21,8626.03
2018-02-12,8926.57,-37.88,34.89,1.43,12453.85,-9455.29,10009.13,9566.1,8805.91
2018-02-11,8129.97,-177.6,30.94,1.43,12604.14,-9552.38,9830.16,9509.78,8996.55
2018-02-10,8621.9,-245.79,35.01,1.39,12726.43,-9692.45,9715.09,9474.97,9217.27
2018-02-09,8736.98,-287.25,35.44,1.39,12945.63,-9841.36,9621.94,9446.02,9387.24
2018-02-08,8265.59,-354.05,31.39,1.43,13391.01,-10049.47,9492.76,9399.73,9555.4
2018-02-07,7621.3,-453.75,29.6,1.42,13516.46,-10216.56,9314.53,9329.99,9761.65
2018-02-06,7754.0,-516.11,30.44,1.37,13515.43,-10409.24,9165.9,9268.19,9978.13
2018-02-05,6955.27,-622.8,19.87,1.39,13438.91,-10580.97,8955.37,9177.48,10189.95
2018-02-04,8277.01,-593.86,20.01,1.31,13122.46,-10807.74,8890.76,9142.17,10499.61
2018-02-03,9174.91,-492.78,35.28,1.21,13450.51,-11084.88,8917.82,9143.46,10807.75
2018-02-02,8830.75,-435.43,33.23,1.26,13789.78,-11314.73,8909.53,9131.19,10969.92
2018-02-01,9170.54,-358.43,36.82,1.25,14132.4,-11591.2,8934.39,9132.74,11146.2
2018-01-31,10221.1,-210.21,41.17,1.26,14318.17,-11831.71,9056.93,9175.42,11280.73
2018-01-30,10106.3,-100.85,29.84,1.27,14450.87,-11990.94,9156.87,9211.92,11365.36
2018-01-29,11296.4,80.92,34.75,1.27,14866.14,-12234.29,9360.64,9293.67,11612.93
2018-01-28,11786.3,261.49,34.71,1.26,15192.19,-12399.24,9591.65,9391.42,11777.97
2018-01-27,11440.7,372.41,34.93,1.32,15604.43,-12568.43,9767.75,9471.78,11949.56
2018-01-26,11171.4,433.59,37.04,1.32,16269.87,-12820.28,9901.43,9538.43,12118.89
2018-01-25,11259.4,483.6,31.63,1.34,17083.42,-13138.06,10030.76,9605.92,12267.85
2018-01-24,11359.4,525.25,34.68,1.34,17724.33,-13446.56,10157.3,9674.68,12515.44
2018-01-23,10868.4,512.73,29.47,1.43,17921.01,-13658.55,10225.02,9721.5,12731.17
2018-01-22,10931.4,502.1,26.24,1.42,17977.97,-13875.18,10292.3,9768.94,13017.95
2018-01-21,11600.1,541.39,25.32,1.43,17962.78,-14077.71,10416.85,9840.75,13387.7
2018-01-20,12899.2,669.64,29.87,1.44,17894.61,-14180.57,10653.26,9960.69,13782.83
2018-01-19,11607.4,659.44,32.62,1.47,17908.39,-14243.43,10744.13,10025.27,14084.85
2018-01-18,11474.9,633.36,34.22,1.42,17817.95,-14310.67,10813.73,10082.12,14350.97
2018-01-17,11188.6,582.87,33.64,1.43,17714.22,-14469.73,10849.43,10125.51,14599.37
2018-01-16,11490.5,560.76,40.87,1.43,17493.9,-14640.63,10910.49,10179.04,14852.27
2018-01-15,13819.8,722.85,48.46,1.43,17338.98,-14858.03,11187.56,10321.81,14996.72
2018-01-14,13772.0,837.8,53.22,1.3,17461.62,-14972.03,11433.7,10457.12,15019.16
2018-01-13,14360.2,965.23,48.98,1.35,17451.01,-14984.76,11712.42,10610.18,14964.51
2018-01-12,13980.6,1023.79,47.73,1.37,17459.91,-14963.04,11928.43,10742.35,14984.24
2018-01-11,13405.8,1012.15,40.58,1.37,17456.69,-14998.97,12069.13,10846.8,15025.97
2018-01-10,14973.3,1116.54,45.49,1.37,17426.71,-15020.27,12345.72,11008.62,15188.15
2018-01-09,14595.4,1155.46,51.89,1.33,17493.25,-15061.75,12559.98,11149.28,15263.25
2018-01-08,15170.1,1218.63,54.25,1.36,17680.6,-15163.21,12808.56,11306.96,15225.33
2018-01-07,16477.6,1358.53,56.58,1.36,18069.09,-15293.54,13157.99,11509.73,15142.37
2018-01-06,17527.0,1536.37,64.64,1.36,18651.59,-15425.37,13574.09,11745.7,15023.81
2018-01-05,17429.5,1650.42,56.03,1.37,19021.37,-15506.06,13941.27,11968.6,14777.47
2018-01-04,15599.2,1574.96,46.32,1.58,19467.87,-15609.46,14099.17,12110.97,14669.03
2018-01-03,15201.0,1466.13,41.03,1.66,19685.58,-15714.84,14204.1,12232.15,14737.39
2018-01-02,14982.1,1346.69,36.98,1.66,19763.37,-15782.99,14278.2,12339.99,14909.1
2018-01-01,13657.2,1132.07,30.44,1.66,19825.35,-15854.3,14219.06,12391.65,15184.57
2017-12-31,14156.4,990.85,31.29,1.63,19930.32,-16042.21,14213.09,12460.85,15550.15
2017-12-30,12952.2,772.85,33.32,1.63,19983.31,-16181.23,14093.0,12480.12,15906.21
2017-12-29,14656.2,729.17,43.18,1.62,19814.33,-16306.39,14146.64,12565.46,16223.19
2017-12-28,14606.5,682.68,43.3,1.55,19796.23,-16332.49,14190.44,12645.5,16350.38
2017-12-27,15838.5,736.76,44.24,1.55,19798.36,-16430.63,14347.4,12770.71,16470.49
2017-12-26,16099.8,791.57,47.62,1.51,19950.91,-16533.69,14514.29,12901.27,16575.62
2017-12-25,14026.6,660.11,44.73,1.51,20001.61,-16443.28,14467.85,12945.4,16631.42
2017-12-24,13925.8,541.56,45.21,1.46,20299.98,-16337.78,14416.22,12983.84,16726.67
2017-12-23,14699.2,504.19,43.7,1.47,20586.95,-16224.35,14443.17,13051.11,16810.17
2017-12-22,13831.8,399.98,35.81,1.44,20901.14,-16055.55,14384.95,13081.73,16934.85
2017-12-21,15802.9,471.01,54.41,1.45,21169.52,-15917.69,14519.99,13188.44,17206.04
2017-12-20,16624.6,586.85,62.83,1.34,21375.06,-15676.33,14720.43,13323.19,17105.28
2017-12-19,17776.7,762.82,67.57,1.32,21528.71,-15356.78,15011.5,13497.84,16791.42
2017-12-18,19114.2,998.69,74.31,1.28,21481.57,-14962.37,15402.24,13718.09,16383.45
2017-12-17,19140.8,1174.22,74.71,1.23,21072.37,-14509.6,15758.29,13930.74,15864.05
2017-12-16,19497.4,1326.82,76.86,1.23,20545.24,-14043.48,16114.39,14149.04,15326.31
2017-12-15,17706.9,1288.42,75.17,1.23,19827.9,-13535.14,16266.06,14288.57,14758.19
2017-12-14,16564.0,1152.49,73.64,1.22,19400.96,-13089.34,16294.44,14377.8,14259.97
2017-12-13,16408.2,1020.42,72.05,1.23,19115.15,-12673.82,16305.27,14457.42,13814.94
2017-12-12,17415.4,985.67,78.45,1.23,18762.3,-12255.35,16411.0,14573.42,13391.65
2017-12-11,16936.8,909.03,78.59,1.21,18060.06,-11797.26,16461.07,14666.11,12885.18
2017-12-10,15455.4,720.45,76.81,1.26,17333.7,-11353.98,16365.3,14697.06,12378.09
2017-12-09,15178.2,542.38,76.6,1.27,16801.15,-10991.24,16252.24,14715.93,11933.8
2017-12-08,16569.4,507.66,86.22,1.32,16234.65,-10634.16,16282.44,14788.61,11472.16
2017-12-07,17899.7,580.8,96.4,1.28,15179.25,-10195.19,16436.47,14910.61,10903.45
2017-12-06,14291.5,343.65,94.63,1.22,13228.57,-9685.66,16232.19,14886.34,10260.38
2017-12-05,11916.7,-35.51,89.21,1.0,12253.45,-9364.67,15821.19,14769.88,9845.69
2017-12-04,11657.2,-352.87,89.0,0.86,11897.77,-9134.61,15424.62,14647.81,9597.96
2017-12-03,11323.2,-624.14,88.77,0.86,11593.62,-8883.54,15034.01,14517.44,9356.58
2017-12-02,11074.6,-849.39,88.32,0.86,11289.17,-8645.35,14656.92,14382.42,9121.04
2017-12-01,10975.6,-1024.08,85.0,0.86,11034.94,-8389.13,14306.32,14248.82,8896.66
2017-11-30,10233.6,-1208.47,84.25,0.87,10655.49,-8158.23,13918.44,14091.36,8689.74
2017-11-29,9888.61,-1366.69,85.06,0.85,10363.09,-7977.45,13534.65,13926.55,8495.2
2017-11-28,10058.8,-1461.49,88.81,0.86,10073.9,-7840.2,13203.61,13774.87,8278.34
2017-11-27,9818.35,-1538.3,89.7,0.85,9688.26,-7710.25,12881.21,13619.71,8045.06
2017-11-26,9330.55,-1619.85,81.12,0.87,9299.65,-7576.55,12543.05,13451.51,7787.17
2017-11-25,8790.92,-1708.34,74.26,0.87,8987.55,-7461.16,12185.7,13268.74,7588.97
2017-11-24,8253.69,-1801.05,62.44,0.86,8784.13,-7391.98,11811.23,13072.08,7444.12
2017-11-23,8038.77,-1870.31,56.08,0.84,8680.12,-7348.29,11451.95,12874.69,7370.11
2017-11-22,8253.55,-1886.12,61.88,0.85,8599.13,-7306.74,11147.34,12693.47,7331.51
2017-11-21,8071.26,-1891.56,61.14,0.89,8463.71,-7247.99,10854.38,12512.21,7257.56
2017-11-20,8200.64,-1863.95,58.19,0.89,8351.57,-7182.79,10601.64,12343.13,7187.66
2017-11-19,8036.49,-1834.16,57.05,0.89,8202.43,-7096.18,10357.34,12174.24,7134.78
2017-11-18,7790.15,-1809.58,56.26,0.89,8094.37,-7000.88,10112.85,12002.31,7091.01
2017-11-17,7708.99,-1776.17,56.5,0.89,8008.76,-6919.07,9883.91,11833.95,7052.19
2017-11-16,7871.69,-1716.77,61.62,0.9,7962.33,-6821.27,9692.27,11678.56,7010.15
2017-11-15,7315.54,-1695.03,59.59,0.89,7835.48,-6716.73,9465.91,11507.47,6936.53
2017-11-14,6635.75,-1712.92,55.94,0.87,7783.71,-6646.2,9196.37,11316.42,6880.05
2017-11-13,6559.49,-1713.49,55.28,0.81,7807.95,-6601.95,8945.24,11129.87,6846.37
2017-11-12,5950.07,-1743.03,52.04,0.81,7848.87,-6550.31,8659.99,10926.74,6819.33
2017-11-11,6357.6,-1713.8,57.58,0.75,7849.83,-6549.32,8440.71,10747.56,6806.2
2017-11-10,6618.14,-1650.58,59.46,0.71,7852.43,-6531.86,8267.13,10585.62,6767.75
2017-11-09,7143.58,-1540.33,71.59,0.8,7840.97,-6502.54,8160.13,10450.64,6720.2
2017-11-08,7459.69,-1411.18,81.81,0.74,7765.84,-6445.93,8093.42,10333.35,6627.34
2017-11-07,7144.38,-1319.06,69.42,0.71,7626.44,-6358.37,8003.04,10208.29,6498.47
2017-11-06,7022.76,-1241.56,65.75,0.71,7536.32,-6280.69,7909.68,10083.37,6417.54
2017-11-05,7407.41,-1136.01,75.16,0.71,7448.98,-6209.82,7861.84,9978.43,6349.91
2017-11-04,7379.95,-1042.55,75.2,0.67,7245.18,-6125.73,7815.95,9876.53,6258.19
2017-11-03,7207.76,-971.19,76.3,0.67,7006.91,-6040.64,7758.02,9771.87,6166.96
2017-11-02,7078.5,-914.52,76.32,0.67,6769.44,-5971.85,7693.31,9666.25,6067.01
2017-11-01,6767.31,-884.53,73.01,0.68,6515.87,-5900.28,7605.12,9552.56,5967.82
2017-10-31,6468.4,-874.79,66.03,0.68,6329.85,-5834.26,7496.86,9431.62,5890.37
2017-10-30,6130.53,-884.14,60.81,0.68,6340.71,-5752.17,7366.73,9302.16,5840.85
